id,list,unit,german,fa_text,audio_path
a2-0669,A2,A2 Einheit 12,"die Autoanmeldung, -en",ثبت موتر,audio/fa/c11efab264554d5936.mp3
a2-0670,A2,A2 Einheit 12,"das Gewerbeamt, -er",اداره تجارت,audio/fa/a36ebc403839a2a3b1.mp3
a2-0671,A2,A2 Einheit 12,"die Stadtverwaltung, -en",اداره شهر,audio/fa/0777e06160382cb994.mp3
a2-0672,A2,A2 Einheit 12,"der Verkehrsverbund, -e",اتحادیه ترانسپورت,audio/fa/aafd42072f2fbdc817.mp3
a2-0673,A2,A2 Einheit 12,"die Stadtwerke, Pl.",شرکت خدمات شهری,audio/fa/1f33091bfc2c3c793c.mp3
a2-0674,A2,A2 Einheit 12,"die Monatskarte, -n",کارت ماهانه,audio/fa/be868f36dc0af980d6.mp3
a2-0675,A2,A2 Einheit 12,"die Strafe, -n",جریمه,audio/fa/9e2e216b96f8c8ec05.mp3
a2-0676,A2,A2 Einheit 12,"die Abrechnung, -en",محاسبه؛ حساب,audio/fa/73727b8fe897382567.mp3
a2-0677,A2,A2 Einheit 12,ausziehen,کوچیدن؛ بیرون کردن لباس,audio/fa/0ed94f1268a94393a7.mp3
a2-0678,A2,A2 Einheit 13,"die Bank, -en",بانک,audio/fa/f9107e47c4707ccffd.mp3
a2-0679,A2,A2 Einheit 13,"die Versicherung, -en",بیمه,audio/fa/95b9bebc05224210ee.mp3
a2-0680,A2,A2 Einheit 13,einzahlen,پول واریز کردن,audio/fa/78488e829a7df32218.mp3
a2-0681,A2,A2 Einheit 13,abheben,پول برداشت کردن,audio/fa/f3f702d959ed5dd289.mp3
a2-0682,A2,A2 Einheit 13,überweisen,حواله کردن,audio/fa/69b820af0490593d5b.mp3
a2-0683,A2,A2 Einheit 13,wechseln,تبدیل کردن؛ عوض کردن,audio/fa/9e75e3f49fc789fff7.mp3
a2-0684,A2,A2 Einheit 13,"die Überweisung, -en",حواله بانکی,audio/fa/7491e51f26504410c3.mp3
a2-0685,A2,A2 Einheit 13,"der Schalter, -",باجه؛ سویچ,audio/fa/0b5cae6c791ae7a0df.mp3
a2-0686,A2,A2 Einheit 13,"das Konto, Konten",حساب,audio/fa/ed70b6d0a517f2a41e.mp3
a2-0687,A2,A2 Einheit 13,eröffnen,افتتاح/باز کردن,audio/fa/8fe91b072d1cb8eb60.mp3
a2-0688,A2,A2 Einheit 13,anlegen,سرمایه‌گذاری کردن؛ ایجاد کردن,audio/fa/c0dd1b698fe10d0ac7.mp3
a2-0689,A2,A2 Einheit 13,beantragen,درخواست کردن,audio/fa/0637e661c4c7bd2182.mp3
a2-0690,A2,A2 Einheit 13,"die Kontogebühr, -en",فیس حساب,audio/fa/71d46ba47d7bcb7561.mp3
a2-0691,A2,A2 Einheit 13,"die Zinsen, meistens Pl.",سود بانکی,audio/fa/8706a983899dc3e729.mp3
a2-0692,A2,A2 Einheit 13,"der Dauerauftrag, -e",حواله دایمی,audio/fa/7c8d91ad16f5df58c9.mp3
a2-0693,A2,A2 Einheit 13,"die EC-Karte, -en",کارت بانکی,audio/fa/9db7d4cc1e970739cc.mp3
a2-0694,A2,A2 Einheit 13,"die Geheimnummer, -n",شماره محرمانه,audio/fa/5392f1062c901880c9.mp3
a2-0695,A2,A2 Einheit 13,"das Girokonto, -konten",حساب جاری,audio/fa/ae4433ca6bb6db47b2.mp3
a2-0696,A2,A2 Einheit 13,"das Online-Banking, Sg.",بانکداری آنلاین,audio/fa/b8d60e965b0b0e0dfa.mp3
a2-0697,A2,A2 Einheit 13,"der Bankberater, -",مشاور بانک,audio/fa/87c57ea8b97861ad5e.mp3
a2-0698,A2,A2 Einheit 13,"das Privatkonto, -konten",حساب شخصی,audio/fa/0175089e09addfe309.mp3
a2-0699,A2,A2 Einheit 13,"das Geschäftskonto, -konten",حساب تجاری,audio/fa/6f270f787f585efc51.mp3
a2-0700,A2,A2 Einheit 13,"die PIN, -s",پین؛ رمز,audio/fa/53ed914a4164dd8aaf.mp3
a2-0701,A2,A2 Einheit 13,kostenlos,رایگان,audio/fa/9963fe6d3aa24ad34f.mp3
a2-0702,A2,A2 Einheit 13,bargeldlos,بدون نقد,audio/fa/3dd123eea0d2aa52bb.mp3
a2-0703,A2,A2 Einheit 13,"die Zahlung, -en",پرداخت,audio/fa/501a3e63dd93d26979.mp3
a2-0704,A2,A2 Einheit 13,"die Rentenversicherung, -en",بیمه بازنشستگی,audio/fa/83b2e198a853d957f8.mp3
a2-0705,A2,A2 Einheit 13,"die Krankenversicherung, -en",بیمه صحی,audio/fa/3282a94ef9dcc790f2.mp3
a2-0706,A2,A2 Einheit 13,"die Kfz-Versicherung, -en",بیمه موتر,audio/fa/200607b8551dfb4893.mp3
a2-0707,A2,A2 Einheit 13,"die Rechtsschutzversicherung, -en",بیمه حمایت حقوقی,audio/fa/6d21793e37316d5abf.mp3
a2-0708,A2,A2 Einheit 13,"die Haftpflichtversicherung, -en",بیمه مسئولیت,audio/fa/665f25e58cb8e90e2a.mp3
a2-0709,A2,A2 Einheit 13,"die Hausratversicherung, -en",بیمه لوازم خانه,audio/fa/b33960532c6d73c01c.mp3
a2-0710,A2,A2 Einheit 13,sich kümmern,رسیدگی کردن,audio/fa/1200ea544af74a7234.mp3
a2-0711,A2,A2 Einheit 13,"der Rechtsanwalt, -e",وکیل مدافع,audio/fa/168f035ae504df5335.mp3
a2-0712,A2,A2 Einheit 13,überlegen (sich),فکر/بررسی کردن,audio/fa/3ea98de7625c92737e.mp3
a2-0713,A2,A2 Einheit 13,"der Schaden, -",خساره؛ آسیب,audio/fa/f87a382edecfad01f9.mp3
a2-0714,A2,A2 Einheit 13,abschließen,بستن/عقد کردن,audio/fa/c8823b9e3191a41b4e.mp3
a2-0715,A2,A2 Einheit 13,der Schutz,حفاظت,audio/fa/b8853e12dc9189a151.mp3
a2-0716,A2,A2 Einheit 13,"der Tarif, -e",تعرفه,audio/fa/b79e8dbce24082f0a0.mp3
a2-0717,A2,A2 Einheit 13,"der Gebrauchtwagen, -",موتر دست‌دوم,audio/fa/58b8002c7d455e4bae.mp3
a2-0718,A2,A2 Einheit 13,"die Garantie, Sg.",گارانتی,audio/fa/15ded7bb14b04cb953.mp3
a2-0719,A2,A2 Einheit 13,"der Vorteil, -e",فایده؛ مزیت,audio/fa/b1c78881edab148a79.mp3
a2-0720,A2,A2 Einheit 13,"der Nachteil, -e",عیب؛ نقص,audio/fa/bddbce075707328f37.mp3
a2-0721,A2,A2 Einheit 13,"die Reklamation, -en",شکایت؛ ادعا,audio/fa/8752b8dd481cfe6c7e.mp3
a2-0722,A2,A2 Einheit 13,reklamieren,شکایت کردن,audio/fa/03b359e216bbdaaebb.mp3
a2-0723,A2,A2 Einheit 13,"der Staubsauger, -",جاروبرقی,audio/fa/f404e9cd4deedba018.mp3
a2-0724,A2,A2 Einheit 13,"der Rasierapparat, -e",ماشین ریش‌تراش,audio/fa/9691ee99425e809d73.mp3
a2-0725,A2,A2 Einheit 13,"der Garantieschein, -e",کارت گارانتی,audio/fa/e643831f840002e458.mp3
a2-0726,A2,A2 Einheit 13,"die Quittung, -en",رسید,audio/fa/c8179752465b142fac.mp3
a2-0727,A2,A2 Einheit 13,reparieren,ترمیم کردن,audio/fa/2908dac8d7b70b33c8.mp3
a2-0728,A2,A2 Einheit 13,prüfen,بررسی کردن,audio/fa/07173e85981bc2c717.mp3
a2-0729,A2,A2 Einheit 14,"die Freundschaft, -en",دوستی,audio/fa/c2360195ef769c70b3.mp3
a2-0730,A2,A2 Einheit 14,duzen,با تو خطاب کردن,audio/fa/8166eedd124f872c1d.mp3
a2-0731,A2,A2 Einheit 14,siezen,رسمی خطاب کردن با شما,audio/fa/f661d7b209990076ae.mp3
a2-0732,A2,A2 Einheit 14,trösten,تسلی دادن,audio/fa/a1c13dd5bca9139d1d.mp3
a2-0733,A2,A2 Einheit 14,sich gegenseitig helfen,به همدیگر کمک کردن,audio/fa/a7c1f94fedb0eb73cd.mp3
a2-0734,A2,A2 Einheit 14,gegenseitig,متقابل؛ همدیگر,audio/fa/66886b49c215b5217e.mp3
a2-0735,A2,A2 Einheit 14,vertrauen,اعتماد کردن,audio/fa/d18052c965fb735347.mp3
a2-0736,A2,A2 Einheit 14,befreundet sein,دوست بودن,audio/fa/ce18e5f8ba6e179c15.mp3
a2-0737,A2,A2 Einheit 14,sich verstehen,باهم جور آمدن؛ همدیگر را فهمیدن,audio/fa/da6f515627bda6e1b8.mp3
a2-0738,A2,A2 Einheit 14,sich verlassen auf,اتکا کردن به,audio/fa/d7cf49fdcbd2e4e367.mp3
a2-0739,A2,A2 Einheit 14,glücklich,خوشحال؛ خوشبخت,audio/fa/a23673d90d23ce68a2.mp3
a2-0740,A2,A2 Einheit 14,gemeinsam,باهم؛ مشترک,audio/fa/f75f1fe68dbdc3da61.mp3
a2-0741,A2,A2 Einheit 14,"das Erlebnis, -se",تجربه؛ رویداد,audio/fa/632de79d0a14cd3284.mp3
a2-0742,A2,A2 Einheit 14,"die Erinnerung, -en",خاطره,audio/fa/3f6cea78b98edc5028.mp3
a2-0743,A2,A2 Einheit 14,gute/schlechte Erinnerungen haben,خاطرات خوب/بد داشتن,audio/fa/06f652226e3a924ba8.mp3
a2-0744,A2,A2 Einheit 14,kaputt gehen,خراب شدن,audio/fa/0a4851cf92f781fb1b.mp3
a2-0745,A2,A2 Einheit 14,"der Erfolg, -e",موفقیت,audio/fa/b3e2db918914688143.mp3
a2-0746,A2,A2 Einheit 14,"die Webseite, -n",صفحه وب,audio/fa/5601ec0fb7f021c01b.mp3
a2-0747,A2,A2 Einheit 14,sich verabreden,قرار گذاشتن,audio/fa/a8e8da08e445e79b1f.mp3
a2-0748,A2,A2 Einheit 14,unternehmen,انجام دادن,audio/fa/9a523e144fa79b9e65.mp3
a2-0749,A2,A2 Einheit 14,"das Privatleben, Sg.",زندگی خصوصی,audio/fa/a515228b25eb801051.mp3
a2-0750,A2,A2 Einheit 14,durch dick und dünn gehen,در سختی و آسانی همراه بودن,audio/fa/2b675d633ccae0248f.mp3
a2-0751,A2,A2 Einheit 14,"die Politik, Sg.",سیاست,audio/fa/39031f8f90923c4766.mp3
a2-0752,A2,A2 Einheit 14,"die Überraschung, -en",شگفتی؛ سورپرایز,audio/fa/4758c956920762d600.mp3
a2-0753,A2,A2 Einheit 14,dorthin,به آنجا,audio/fa/a733e33bb527a93564.mp3
a2-0754,A2,A2 Einheit 14,"der Aufenthalt, -e",اقامت,audio/fa/f591fe499f89c2984b.mp3
a2-0755,A2,A2 Einheit 14,"der Bahnsteig, -e",پلتفرم قطار,audio/fa/e1a972acc5c808e967.mp3
a2-0756,A2,A2 Einheit 14,"das Portemonnaie, -s",کیف پول,audio/fa/ec8d6a11618ba35b64.mp3
a2-0757,A2,A2 Einheit 14,vermissen,دلتنگ شدن؛ کمبود حس کردن,audio/fa/c13fb48f26f36e8379.mp3
a2-0758,A2,A2 Einheit 14,intelligent,هوشیار؛ باهوش,audio/fa/284e3e34cdb3a269a1.mp3
a2-0759,A2,A2 Einheit 14,traurig,غمگین,audio/fa/16ba6b993fa9e51a7d.mp3
a2-0760,A2,A2 Einheit 14,zufrieden,راضی,audio/fa/a2d85351b61c703b54.mp3
a2-0761,A2,A2 Einheit 14,eifersüchtig,حسود,audio/fa/fdc8aa6d9ed12c2121.mp3
a2-0762,A2,A2 Einheit 14,"das Interesse, -n",علاقه,audio/fa/0a742f8b8ed2d58c58.mp3
a2-0763,A2,A2 Einheit 14,mindestens,حداقل,audio/fa/a3f49af614af1606e0.mp3
a2-0764,A2,A2 Einheit 14,merken,متوجه شدن؛ به خاطر سپردن,audio/fa/4f70c38c02ad12e63c.mp3
a2-0765,A2,A2 Einheit 14,sich erinnern,به یاد آوردن,audio/fa/73a1ff49ac9c3b60fc.mp3
a2-0766,A2,A2 Einheit 14,teilen,تقسیم کردن؛ شریک ساختن,audio/fa/c27e203ad8982631db.mp3
a2-0767,A2,A2 Einheit 14,"der Humor, Sg.",شوخی؛ مزاح,audio/fa/9b91dd5b467fa6a591.mp3
a2-0768,A2,A2 Einheit 14,"das Gegenteil, -e",برعکس,audio/fa/343e702e26ed95656b.mp3
a2-0769,A2,A2 Einheit 14,"der Gedanke, -n",فکر,audio/fa/1dd7536551c3e06dd8.mp3
a2-0770,A2,A2 Einheit 14,zusammenhalten,با هم ماندن/حمایت کردن,audio/fa/6afce74275e41385c0.mp3
a2-0771,A2,A2 Einheit 14,zusammen,باهم,audio/fa/423b5a8856ee0f682b.mp3
a2-0772,A2,A2 Einheit 14,weinen,گریه کردن,audio/fa/90846c048226814f4d.mp3
a2-0773,A2,A2 Einheit 14,lachen,خندیدن,audio/fa/63a897ea2734846319.mp3
a2-0774,A2,A2 Einheit 14,"die Liebe, Sg.",عشق؛ محبت,audio/fa/1a35a298e66502fb04.mp3
a2-0775,A2,A2 Einheit 14,"die Wärme, Sg.",گرمی,audio/fa/f890022712e2891ec9.mp3
a2-0776,A2,A2 Einheit 14,blühen,شکوفه کردن,audio/fa/46b849b0bce129158d.mp3
a2-0777,A2,A2 Einheit 14,Blumen blühen,گل‌ها شکوفه می‌کنند,audio/fa/1e14e02c88d247d752.mp3
a2-0778,A2,A2 Einheit 14,trennen,جدا کردن,audio/fa/3536f4b7d2c052fd79.mp3
a2-0779,A2,A2 Einheit 14,"das Gedicht, -e",شعر,audio/fa/db1bcf4d4680981ceb.mp3
a2-0780,A2,A2 Einheit 14,"das Lied, -er",آهنگ؛ ترانه,audio/fa/d4b5bad0569e64d073.mp3
b1irr-0001,B1 Irregular Verbs,B1 Irregular Verbs,abbiegen,پیچیدن / تغییر مسیر دادن,audio/fa/a153b1e62c5dee4fe3.mp3
b1irr-0002,B1 Irregular Verbs,B1 Irregular Verbs,abfahren,حرکت کردن / رهسپار شدن,audio/fa/8fa68dba4f76a399eb.mp3
b1irr-0003,B1 Irregular Verbs,B1 Irregular Verbs,abfliegen,پرواز کردن / با هواپیما حرکت کردن,audio/fa/40a4b8fca1e6f5952a.mp3
b1irr-0004,B1 Irregular Verbs,B1 Irregular Verbs,abgeben,تحویل دادن / سپردن,audio/fa/92f336e95243566bdd.mp3
b1irr-0005,B1 Irregular Verbs,B1 Irregular Verbs,abhängen,وابسته بودن به,audio/fa/70ed4b25df3818a20c.mp3
b1irr-0006,B1 Irregular Verbs,B1 Irregular Verbs,abheben,بلند شدن/بلند کردن؛ پول برداشت کردن,audio/fa/1cc3a4cf083deae0be.mp3
b1irr-0007,B1 Irregular Verbs,B1 Irregular Verbs,abnehmen,کم شدن / وزن کم کردن / برداشتن,audio/fa/893d2d7e53ccc290d8.mp3
b1irr-0008,B1 Irregular Verbs,B1 Irregular Verbs,abschließen,قفل کردن / به پایان رساندن,audio/fa/60cb8469b2373c0655.mp3
b1irr-0009,B1 Irregular Verbs,B1 Irregular Verbs,anbieten,پیشنهاد کردن / عرضه کردن,audio/fa/391d76783bc62451b3.mp3
b1irr-0010,B1 Irregular Verbs,B1 Irregular Verbs,anerkennen,به رسمیت شناختن / تأیید کردن,audio/fa/00abc0a1911f6f7fcb.mp3
b1irr-0011,B1 Irregular Verbs,B1 Irregular Verbs,anfahren,حرکت کردن / با وسیله نزدیک شدن,audio/fa/be4ec640789b217c2a.mp3
b1irr-0012,B1 Irregular Verbs,B1 Irregular Verbs,anfangen,شروع کردن,audio/fa/61926205ab8fc086d4.mp3
b1irr-0013,B1 Irregular Verbs,B1 Irregular Verbs,angeben,ذکر کردن / بیان کردن,audio/fa/e661b601e8ddee8832.mp3
b1irr-0014,B1 Irregular Verbs,B1 Irregular Verbs,anhalten,توقف کردن / متوقف کردن,audio/fa/23266975f290b8245a.mp3
b1irr-0015,B1 Irregular Verbs,B1 Irregular Verbs,ankommen,رسیدن,audio/fa/15ac6e459373975b86.mp3
b1irr-0016,B1 Irregular Verbs,B1 Irregular Verbs,annehmen,پذیرفتن / فرض کردن,audio/fa/758a340dcbddd1fa60.mp3
b1irr-0017,B1 Irregular Verbs,B1 Irregular Verbs,anrufen,زنگ زدن / تماس گرفتن,audio/fa/4d4efe27687593708a.mp3
b1irr-0018,B1 Irregular Verbs,B1 Irregular Verbs,ansehen,نگاه کردن به / تماشا کردن,audio/fa/5e87a51fa662b35642.mp3
b1irr-0019,B1 Irregular Verbs,B1 Irregular Verbs,anziehen,پوشیدن / جذب کردن,audio/fa/38002c5b3a9ad81bb7.mp3
b1irr-0020,B1 Irregular Verbs,B1 Irregular Verbs,auffallen,جلب توجه کردن / به چشم آمدن,audio/fa/bb4ae8df305a002404.mp3
b1irr-0021,B1 Irregular Verbs,B1 Irregular Verbs,aufgeben,تسلیم شدن / تحویل دادن,audio/fa/b7a5d9674d531b2c0e.mp3
b1irr-0022,B1 Irregular Verbs,B1 Irregular Verbs,aufladen,شارژ کردن / بار زدن,audio/fa/4f8f97c7821d46b33b.mp3
b1irr-0023,B1 Irregular Verbs,B1 Irregular Verbs,aufnehmen,ضبط کردن / پذیرفتن,audio/fa/bb1720b4c3ddfda01c.mp3
b1irr-0024,B1 Irregular Verbs,B1 Irregular Verbs,aufstehen,برخاستن / از خواب بیدار شدن,audio/fa/11e781408b9f0f98ea.mp3
b1irr-0025,B1 Irregular Verbs,B1 Irregular Verbs,aufwachsen,بزرگ شدن,audio/fa/3b712b6509d0068734.mp3
b1irr-0026,B1 Irregular Verbs,B1 Irregular Verbs,ausfallen,لغو شدن / خراب شدن / نتیجه دادن,audio/fa/67ec85cd111666955f.mp3
b1irr-0027,B1 Irregular Verbs,B1 Irregular Verbs,ausgeben,خرج کردن / توزیع کردن,audio/fa/4ffe3fdc57dcce0602.mp3
b1irr-0028,B1 Irregular Verbs,B1 Irregular Verbs,ausgehen,بیرون رفتن / تمام شدن,audio/fa/a71ae1160f17d38e05.mp3
b1irr-0029,B1 Irregular Verbs,B1 Irregular Verbs,aussehen,به نظر رسیدن,audio/fa/eeced891cd91358bbb.mp3
b1irr-0030,B1 Irregular Verbs,B1 Irregular Verbs,aussteigen,پیاده شدن,audio/fa/a0a4511b305691270f.mp3
b1irr-0031,B1 Irregular Verbs,B1 Irregular Verbs,ausziehen,نقل مکان کردن / لباس درآوردن,audio/fa/e5dc062bea15f1d31d.mp3
b1irr-0032,B1 Irregular Verbs,B1 Irregular Verbs,beginnen,شروع کردن,audio/fa/a92d9bfe7d3d86ae14.mp3
b1irr-0033,B1 Irregular Verbs,B1 Irregular Verbs,behalten,نگه داشتن,audio/fa/6a725fe318487a8a18.mp3
b1irr-0034,B1 Irregular Verbs,B1 Irregular Verbs,beitragen,سهم داشتن / کمک کردن,audio/fa/16b9275bbac7dabca3.mp3
b1irr-0035,B1 Irregular Verbs,B1 Irregular Verbs,bekommen,گرفتن / دریافت کردن,audio/fa/000dd05c6415d644f0.mp3
b1irr-0036,B1 Irregular Verbs,B1 Irregular Verbs,beraten,مشوره دادن / مشورت کردن,audio/fa/a4406bc42a07903d2f.mp3
b1irr-0037,B1 Irregular Verbs,B1 Irregular Verbs,beschließen,تصمیم گرفتن,audio/fa/d496f52a0ad5f66887.mp3
b1irr-0038,B1 Irregular Verbs,B1 Irregular Verbs,beschreiben,توصیف کردن,audio/fa/52582c46d2a86d333e.mp3
b1irr-0039,B1 Irregular Verbs,B1 Irregular Verbs,besitzen,مالک بودن / داشتن,audio/fa/3ed9280745adfcbe9e.mp3
b1irr-0040,B1 Irregular Verbs,B1 Irregular Verbs,besprechen,بحث کردن / گفت‌وگو کردن,audio/fa/fbb87612aa88577672.mp3
b1irr-0041,B1 Irregular Verbs,B1 Irregular Verbs,bestehen,قبول شدن / تشکیل شدن / وجود داشتن,audio/fa/c6f3c16b5929721369.mp3
b1irr-0042,B1 Irregular Verbs,B1 Irregular Verbs,betragen,مبلغ/مقدار شدن,audio/fa/3ee0291dcaa27bd3f3.mp3
b1irr-0043,B1 Irregular Verbs,B1 Irregular Verbs,bewerben (sich),درخواست دادن / تقاضا کردن,audio/fa/aff8b64ccad69cb63c.mp3
b1irr-0044,B1 Irregular Verbs,B1 Irregular Verbs,bieten,ارائه کردن,audio/fa/fc65506972b98d6a06.mp3
b1irr-0045,B1 Irregular Verbs,B1 Irregular Verbs,bitten,خواهش کردن / درخواست کردن,audio/fa/0685ac8ecd8a1402fc.mp3
b1irr-0046,B1 Irregular Verbs,B1 Irregular Verbs,bleiben,ماندن,audio/fa/007f8ff0e104da9de9.mp3
b1irr-0047,B1 Irregular Verbs,B1 Irregular Verbs,bringen,آوردن,audio/fa/a7ef6db6fc196c76df.mp3
b1irr-0048,B1 Irregular Verbs,B1 Irregular Verbs,denken,فکر کردن,audio/fa/7fd8607493d980ddf5.mp3
b1irr-0049,B1 Irregular Verbs,B1 Irregular Verbs,dürfen,اجازه داشتن / توانستن با اجازه,audio/fa/6020da9a51963fad22.mp3
b1irr-0050,B1 Irregular Verbs,B1 Irregular Verbs,einhalten,رعایت کردن / پایبند بودن,audio/fa/9bbf30d25b7aa8deb5.mp3
b1irr-0051,B1 Irregular Verbs,B1 Irregular Verbs,einladen,دعوت کردن,audio/fa/e78bc95c42dca87b91.mp3
b1irr-0052,B1 Irregular Verbs,B1 Irregular Verbs,einnehmen,مصرف کردن / تصرف کردن / دریافت کردن,audio/fa/75aa729d5b8ac57b50.mp3
b1irr-0053,B1 Irregular Verbs,B1 Irregular Verbs,einschlafen,به خواب رفتن,audio/fa/9eafd363c1dec8991e.mp3
b1irr-0054,B1 Irregular Verbs,B1 Irregular Verbs,eintragen,ثبت کردن / وارد کردن,audio/fa/879fcb1acb88ed5008.mp3
b1irr-0055,B1 Irregular Verbs,B1 Irregular Verbs,empfehlen,توصیه کردن,audio/fa/d26e302e51a13e8529.mp3
b1irr-0056,B1 Irregular Verbs,B1 Irregular Verbs,entbinden,رها ساختن / معاف کردن / زایمان کردن,audio/fa/75045e7824b13d0861.mp3
b1irr-0057,B1 Irregular Verbs,B1 Irregular Verbs,entscheiden,تصمیم گرفتن,audio/fa/b52fe8f81ecb9d79b3.mp3
b1irr-0058,B1 Irregular Verbs,B1 Irregular Verbs,erfahren,تجربه کردن / مطلع شدن,audio/fa/a703c311ba4cc0d607.mp3
b1irr-0059,B1 Irregular Verbs,B1 Irregular Verbs,erhalten,دریافت کردن / حفظ کردن,audio/fa/6b56e28221e3b133a3.mp3
b1irr-0060,B1 Irregular Verbs,B1 Irregular Verbs,erkennen,شناختن / تشخیص دادن,audio/fa/783f01727a6d1f9a73.mp3
b1irr-0061,B1 Irregular Verbs,B1 Irregular Verbs,ernennen,منصوب کردن,audio/fa/8498efa06578023a44.mp3
b1irr-0062,B1 Irregular Verbs,B1 Irregular Verbs,erziehen,تربیت کردن / پرورش دادن,audio/fa/43fbfddd236dea4140.mp3
b1irr-0063,B1 Irregular Verbs,B1 Irregular Verbs,essen,خوردن,audio/fa/145519bc4d8cc68e15.mp3
b1irr-0064,B1 Irregular Verbs,B1 Irregular Verbs,fahren,رانندگی کردن / با وسیله رفتن,audio/fa/165b1206d6ce650550.mp3
b1irr-0065,B1 Irregular Verbs,B1 Irregular Verbs,fallen,افتادن,audio/fa/b0c57628cfefb7a6dc.mp3
b1irr-0066,B1 Irregular Verbs,B1 Irregular Verbs,fernsehen,تلویزیون دیدن,audio/fa/7139322e05ba4edd62.mp3
b1irr-0067,B1 Irregular Verbs,B1 Irregular Verbs,finden,یافتن / پیدا کردن,audio/fa/a1e21680ce9562e392.mp3
b1irr-0068,B1 Irregular Verbs,B1 Irregular Verbs,fliegen,پرواز کردن,audio/fa/95e852a61d10b25169.mp3
b1irr-0069,B1 Irregular Verbs,B1 Irregular Verbs,freigeben,آزاد کردن / تأیید کردن,audio/fa/11094fa20b3c5cb008.mp3
b1irr-0070,B1 Irregular Verbs,B1 Irregular Verbs,frieren,یخ زدن / سرد بودن,audio/fa/d56f52afab93a1e3cf.mp3
b1irr-0071,B1 Irregular Verbs,B1 Irregular Verbs,geben,دادن,audio/fa/98ecab97dc956a05ce.mp3
b1irr-0072,B1 Irregular Verbs,B1 Irregular Verbs,gefallen,خوش آمدن / پسندیدن,audio/fa/dfe6fd1ac7a78eccc2.mp3
b1irr-0073,B1 Irregular Verbs,B1 Irregular Verbs,gehen,رفتن,audio/fa/434c35071e9ab6f319.mp3
b1irr-0074,B1 Irregular Verbs,B1 Irregular Verbs,genießen,لذت بردن,audio/fa/9d9d49fb6813e0e7fa.mp3
b1irr-0075,B1 Irregular Verbs,B1 Irregular Verbs,gewinnen,برنده شدن,audio/fa/a295b246d77b1bf0a2.mp3
b1irr-0076,B1 Irregular Verbs,B1 Irregular Verbs,gießen,ریختن / آب دادن,audio/fa/a54c42d52ccbddae45.mp3
b1irr-0077,B1 Irregular Verbs,B1 Irregular Verbs,haben,داشتن,audio/fa/2b9c0dc746dd3709e6.mp3
b1irr-0078,B1 Irregular Verbs,B1 Irregular Verbs,halten,نگه داشتن / توقف کردن,audio/fa/221147520f791d7c5b.mp3
b1irr-0079,B1 Irregular Verbs,B1 Irregular Verbs,hängen,آویزان بودن / آویزان کردن,audio/fa/128b7ac7c688d1df90.mp3
b1irr-0080,B1 Irregular Verbs,B1 Irregular Verbs,heißen,نام داشتن / معنی دادن,audio/fa/bb78ac6727595979a5.mp3
b1irr-0081,B1 Irregular Verbs,B1 Irregular Verbs,helfen,کمک کردن,audio/fa/23976f830c1ecff787.mp3
b1irr-0082,B1 Irregular Verbs,B1 Irregular Verbs,herausfinden,کشف کردن / فهمیدن,audio/fa/7b2f529113a7565bcd.mp3
b1irr-0083,B1 Irregular Verbs,B1 Irregular Verbs,herunterladen,دانلود کردن,audio/fa/f345135a57ddcf3b36.mp3
b1irr-0084,B1 Irregular Verbs,B1 Irregular Verbs,hinterlassen,باقی گذاشتن / به جا گذاشتن,audio/fa/f32ca189209367d2b6.mp3
b1irr-0085,B1 Irregular Verbs,B1 Irregular Verbs,hinzukommen,افزوده شدن / اضافه شدن,audio/fa/fba26ed77df54ddddd.mp3
b1irr-0086,B1 Irregular Verbs,B1 Irregular Verbs,kaputtgehen,خراب شدن,audio/fa/7041c60003feca4a82.mp3
b1irr-0087,B1 Irregular Verbs,B1 Irregular Verbs,kennen,شناختن / آشنا بودن,audio/fa/a927a267a809d73120.mp3
b1irr-0088,B1 Irregular Verbs,B1 Irregular Verbs,kommen,آمدن,audio/fa/f03961644f29be9a01.mp3
b1irr-0089,B1 Irregular Verbs,B1 Irregular Verbs,können,توانستن,audio/fa/3934512d5d622229fd.mp3
b1irr-0090,B1 Irregular Verbs,B1 Irregular Verbs,lassen,گذاشتن / اجازه دادن,audio/fa/39d1687b7150cb63d7.mp3
b1irr-0091,B1 Irregular Verbs,B1 Irregular Verbs,laufen,دویدن / راه رفتن,audio/fa/e2b3f89410c1776abf.mp3
b1irr-0092,B1 Irregular Verbs,B1 Irregular Verbs,leiden,رنج بردن,audio/fa/53db0cae9925e47157.mp3
b1irr-0093,B1 Irregular Verbs,B1 Irregular Verbs,leidtun,متأسف بودن / باعث تأسف بودن,audio/fa/0571b53bdc0367fb58.mp3
b1irr-0094,B1 Irregular Verbs,B1 Irregular Verbs,lesen,خواندن,audio/fa/a0586efa7f65ae615c.mp3
b1irr-0095,B1 Irregular Verbs,B1 Irregular Verbs,liegen,دراز کشیدن / قرار داشتن,audio/fa/c0b7d116c2cc60255d.mp3
b1irr-0096,B1 Irregular Verbs,B1 Irregular Verbs,losfahren,حرکت کردن / راه افتادن,audio/fa/45cca29f031c8a4235.mp3
b1irr-0097,B1 Irregular Verbs,B1 Irregular Verbs,messen,اندازه گرفتن,audio/fa/0a5c415ecd201e3854.mp3
b1irr-0098,B1 Irregular Verbs,B1 Irregular Verbs,mitbringen,همراه آوردن,audio/fa/fe55497263f1262363.mp3
